date,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,has_basement
2014-07-08,123059071,440000.0,3,2.0,1860,217800,2.0,0,2,3,8,1860,0,1998,0,98059,47.5157,-122.107,2500,217800,Renton,False
2014-07-09,3223039149,395000.0,4,2.75,1970,37026,1.0,0,0,4,8,1970,0,1961,0,98070,47.4375,-122.446,1970,51836,Vashon,False
2014-07-09,1796360080,237950.0,2,1.75,1460,7926,1.0,0,0,4,7,1460,0,1987,0,98042,47.3665,-122.092,1680,8206,Kent,False
2014-07-09,3342100780,583000.0,3,2.5,2600,5100,2.0,0,1,3,8,2600,0,1998,0,98056,47.5175,-122.205,2270,5400,Renton,False
2014-07-09,1523300180,321500.0,1,1.0,730,1942,1.0,0,0,3,7,730,0,2008,0,98144,47.5939,-122.299,1020,2183,Seattle,False
2014-07-09,1775900140,400000.0,3,2.0,1760,6875,1.0,0,0,4,8,1760,0,1967,0,98072,47.74,-122.093,1670,13650,Woodinville,False
2014-07-09,8682310460,498800.0,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,98053,47.7091,-122.015,1680,4775,Redmond,False
2014-07-09,2818600115,625000.0,4,1.0,1600,5500,1.5,0,0,4,7,1600,0,1946,0,98117,47.6983,-122.393,1900,5500,Seattle,False
2014-07-09,5100401315,395000.0,2,1.0,930,6380,1.0,0,0,4,7,930,0,1940,0,98115,47.6915,-122.321,1180,6380,Seattle,False
2014-07-09,5093300280,1681000.0,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,1952,1998,98040,47.5858,-122.247,2880,10520,Mercer Island,True
2014-07-09,1789900065,215000.0,3,1.75,1770,29004,1.0,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.364,2300,24534,Federal Way,False
2014-07-09,4319200675,760000.0,4,2.25,3300,8365,3.0,0,0,3,9,3300,0,2014,0,98126,47.5363,-122.377,1290,8369,Seattle,False
2014-07-09,3298700426,226550.0,3,1.0,990,4440,1.0,0,0,3,6,990,0,1943,0,98106,47.522,-122.354,990,6771,Seattle,False
2014-07-09,3410600080,734950.0,4,3.25,4280,47179,2.0,0,0,3,10,3050,1230,2002,0,98092,47.3017,-122.127,2820,43401,Auburn,True
2014-07-09,9551202875,900000.0,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,1935,0,98103,47.6698,-122.334,2020,4372,Seattle,True
2014-07-09,1472700200,630000.0,3,1.75,1710,8767,1.0,0,0,4,8,1710,0,1986,0,98033,47.6945,-122.188,2050,9200,Kirkland,False
2014-07-09,925059193,1065000.0,4,3.75,4260,9800,2.0,0,0,3,10,4260,0,2008,0,98033,47.6739,-122.172,1950,8970,Kirkland,False
2014-07-09,4139300135,2321000.0,5,4.75,5780,17004,2.0,0,0,3,11,4260,1520,2006,0,98040,47.5802,-122.212,3460,10855,Mercer Island,True
2014-07-09,3881900445,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,Seattle,True
2014-07-09,9465910320,565000.0,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,98072,47.7441,-122.173,2790,7642,Woodinville,False
2014-07-09,2424059163,1240000.0,5,3.5,5430,10327,2.0,0,2,3,10,4010,1420,2007,0,98006,47.5476,-122.116,4340,10324,Bellevue,True
2014-07-09,2591010180,379000.0,3,2.5,1530,2913,2.0,0,0,4,7,1530,0,1986,0,98033,47.6939,-122.184,1370,3783,Kirkland,False
2014-07-09,3448740190,435000.0,4,2.5,2550,5200,2.0,0,0,3,7,2550,0,2009,0,98059,47.4919,-122.153,2550,4660,Renton,False
2014-07-09,7237500530,1037000.0,4,3.5,4440,10660,2.0,0,0,3,11,4440,0,2003,0,98059,47.5294,-122.137,4390,9976,Renton,False
2014-07-09,2419600005,420000.0,3,1.75,1510,6360,1.0,0,0,4,7,1510,0,1954,0,98133,47.7321,-122.353,1480,7260,Shoreline,False
2014-07-09,3797002585,660000.0,3,1.0,1240,3500,1.0,0,0,4,7,1240,0,1927,0,98103,47.6835,-122.347,1650,3360,Seattle,False
2014-07-09,3586500700,749950.0,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,1957,1995,98177,47.7557,-122.368,2420,26140,Shoreline,True
2014-07-09,7691800020,660000.0,4,2.5,2510,4543,2.0,0,0,3,8,2510,0,2002,0,98075,47.5962,-122.039,2550,4675,Issaquah,False
2014-07-09,7785000260,624800.0,3,2.0,2250,14274,1.0,0,0,4,8,1500,750,1964,0,98040,47.5762,-122.217,2820,13813,Mercer Island,True
2014-07-09,8732190990,229000.0,4,2.25,2010,7688,1.0,0,0,3,8,1170,840,1979,0,98023,47.3086,-122.396,1990,7688,Federal Way,True
2014-07-09,8827901060,679000.0,4,2.75,2100,4480,1.5,0,0,4,7,1780,320,1928,0,98105,47.6691,-122.294,2050,4480,Seattle,True
2014-07-09,6073300750,480000.0,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,1967,0,98056,47.5388,-122.171,2450,7725,Renton,True
2014-07-09,3800000160,590000.0,3,2.5,2650,9380,1.0,0,0,5,8,1680,970,1975,0,98155,47.7756,-122.273,2310,9600,Shoreline,True
2014-07-09,8648900040,530000.0,3,2.5,1790,3078,2.0,0,0,3,8,1790,0,2010,0,98027,47.5638,-122.094,1890,3078,Issaquah,False
2014-07-09,8691410060,750000.0,4,2.5,3020,7465,2.0,0,0,3,9,3020,0,2004,0,98075,47.5982,-121.98,3100,5587,Issaquah,False
2014-07-09,1423900220,252000.0,4,1.75,1120,8250,1.0,0,0,4,7,1120,0,1966,0,98058,47.4555,-122.177,1330,7975,Renton,False
2014-07-09,7658600025,700000.0,3,1.0,1410,7200,2.0,0,0,4,6,1410,0,1901,0,98144,47.5924,-122.302,1640,7200,Seattle,False
2014-07-09,6169900580,1465000.0,6,4.5,4230,6420,2.0,0,3,4,8,2360,1870,1916,0,98119,47.6301,-122.369,3450,4085,Seattle,True
2014-07-09,7282300095,295000.0,2,1.0,800,6500,1.0,0,0,4,6,800,0,1953,0,98133,47.7621,-122.358,1220,7000,Shoreline,False
2014-07-09,7577700185,550000.0,4,1.0,1440,3600,1.5,0,0,4,7,1440,0,1924,0,98116,47.5694,-122.385,1010,5175,Seattle,False
2014-07-09,5200087,487000.0,4,2.5,2540,5001,2.0,0,0,3,9,2540,0,2005,0,98108,47.5423,-122.302,2360,6834,Tukwila,False
2014-07-09,9558040820,570000.0,6,3.75,4000,6015,2.0,0,2,3,10,3080,920,2004,0,98058,47.453,-122.118,3180,5700,Renton,True
2014-07-09,6300500545,359000.0,3,1.5,1550,4980,1.0,0,0,3,7,1080,470,1978,0,98133,47.7035,-122.34,940,4980,Shoreline,True
2014-07-09,1245001751,560000.0,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,0,98033,47.6886,-122.202,1610,9219,Kirkland,False
2014-07-09,9274204230,410000.0,3,1.75,1660,6250,1.0,0,0,3,7,830,830,1980,0,98116,47.5859,-122.385,1660,5750,Seattle,True
2014-07-09,1257201420,595000.0,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,Seattle,True
2014-07-09,2323059074,137124.0,3,1.0,960,27442,1.0,0,0,4,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019,Renton,False
2014-07-09,7200001254,550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,1966,0,98052,47.6812,-122.113,2040,9000,Redmond,True
2014-07-09,1376800220,425000.0,2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1939,0,98199,47.6433,-122.404,1620,8531,Seattle,True
2014-07-09,3395040200,299880.0,3,2.5,1460,3044,2.0,0,0,3,7,1460,0,2000,0,98108,47.544,-122.296,1490,3044,Tukwila,False
2014-07-09,7852010670,692500.0,4,2.75,3710,7984,2.0,0,0,3,9,3710,0,1999,0,98065,47.5352,-121.868,2950,7984,Snoqualmie,False
2014-07-09,8081020370,1355000.0,4,3.5,3550,11000,1.0,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012,Bellevue,True
2014-07-09,3732800525,300000.0,4,1.75,1820,5015,1.0,0,0,4,6,1190,630,1926,0,98108,47.5569,-122.31,1530,9130,Tukwila,True
2014-07-09,9151600055,749000.0,4,2.75,2700,6000,2.0,0,0,4,8,2100,600,1910,0,98116,47.586,-122.383,2050,5400,Seattle,True
2014-07-09,6134500070,560000.0,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656,Redmond,False
2014-07-09,7502800050,659950.0,4,2.75,3510,9400,2.0,0,0,3,9,3510,0,2014,0,98059,47.4827,-122.131,3550,9429,Renton,False
2014-07-09,8864000735,275000.0,4,2.0,2030,8426,2.0,0,0,3,7,2030,0,1944,0,98168,47.4806,-122.287,1190,7007,Tukwila,False
2014-07-09,6382500079,599950.0,3,3.25,1830,1804,3.0,0,0,3,8,1830,0,2014,0,98117,47.6945,-122.377,1830,1804,Seattle,False
2014-07-09,2329500260,232500.0,3,1.5,1940,9887,1.0,0,0,4,7,1140,800,1969,0,98003,47.3289,-122.327,1410,9936,Federal Way,True
2014-07-09,6192410480,749000.0,3,2.75,2820,5348,2.0,0,0,3,9,2820,0,2008,0,98052,47.7073,-122.118,3140,5640,Redmond,False
2014-07-09,5151600340,290000.0,3,1.5,1950,15954,1.0,0,0,4,8,1950,0,1959,0,98003,47.336,-122.319,1940,12667,Federal Way,False
2014-07-09,4319200060,840000.0,3,2.0,2783,11177,2.0,0,0,3,8,2783,0,1910,1999,98126,47.538,-122.38,1730,8018,Seattle,False
2014-07-09,7893808220,250000.0,3,1.0,990,8062,1.0,0,0,4,7,990,0,1960,0,98198,47.4151,-122.334,1420,8790,Seattle,False
2014-07-09,993001961,374950.0,3,2.25,1390,1484,3.0,0,0,3,8,1390,0,2007,0,98103,47.6912,-122.343,1250,1087,Seattle,False
2014-07-09,7298040500,486000.0,4,2.5,3560,12047,2.0,0,0,3,10,3560,0,1988,0,98023,47.3019,-122.341,3420,11250,Federal Way,False
2014-07-09,1822069052,450000.0,5,2.5,2850,209523,1.0,0,0,4,7,1930,920,1925,1968,98058,47.3939,-122.089,2220,209523,Renton,True
2014-07-09,792000006,187000.0,2,1.0,840,11600,1.0,0,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,9120,Tukwila,False
2014-07-09,9297300045,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,Seattle,True
2014-07-09,2592400550,463000.0,4,2.5,1980,6660,2.0,0,0,4,7,1980,0,1974,0,98034,47.7158,-122.167,1980,7150,Kirkland,False
2014-07-09,3867400130,810000.0,4,1.75,2000,3988,1.0,0,4,4,7,1000,1000,1958,0,98116,47.5925,-122.391,1690,4144,Seattle,True
2014-07-09,3876313040,468000.0,4,2.5,2100,8400,1.0,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610,Woodinville,True
2014-07-09,9211010320,538000.0,3,2.5,3010,7014,2.0,0,0,3,8,3010,0,2009,0,98059,47.4949,-122.149,3030,6180,Renton,False
2014-07-09,7202430150,740000.0,4,2.5,3360,15091,2.0,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936,Redmond,False
2014-07-09,1473060030,525000.0,4,2.5,3670,9958,2.0,0,0,3,10,3670,0,2005,0,98058,47.4617,-122.159,3300,10679,Renton,False
2014-07-09,6204200170,525000.0,4,2.75,2910,6308,1.0,0,0,3,8,1640,1270,1985,0,98011,47.7352,-122.201,1970,7127,Bothell,True
2014-07-09,2206500430,525000.0,4,1.75,1710,10440,1.0,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440,Bellevue,False
2014-07-09,3959400400,569000.0,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,1750,4800,Tukwila,True
2014-07-09,3856903495,759000.0,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125,Seattle,True
2014-07-09,1522059120,409124.0,5,3.25,3320,11340,2.0,0,0,4,8,2480,840,1999,0,98042,47.3904,-122.154,2330,8339,Kent,True
2014-07-09,621049103,305000.0,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,1490,11730,Federal Way,False
2014-07-09,7511210310,720500.0,4,2.5,3350,35298,2.0,0,0,4,9,3350,0,1985,0,98053,47.6506,-122.036,2620,35604,Redmond,False
2014-07-09,3832300090,215000.0,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400,Kent,False
2014-07-09,7955000210,306000.0,3,1.0,1450,7200,1.0,0,0,3,7,1010,440,1969,0,98034,47.7311,-122.199,1500,6767,Kirkland,True
2014-07-09,7227502507,545000.0,3,2.5,2760,17377,2.0,0,0,3,9,2760,0,2002,0,98056,47.4929,-122.188,1940,8504,Renton,False
2014-07-09,8682320350,741500.0,2,2.5,2150,5760,1.0,0,0,3,8,2150,0,2010,0,98053,47.7094,-122.018,1640,4680,Redmond,False
2014-07-09,7202260300,610000.0,3,2.5,2630,5827,2.0,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,4715,Redmond,False
2014-07-09,6123000070,310000.0,3,1.5,1460,9908,1.0,0,0,3,7,1460,0,1952,0,98148,47.4275,-122.331,1420,9582,Seattle,False
2014-07-09,6620400631,284000.0,4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1960,0,98168,47.5137,-122.333,1340,8733,Tukwila,True
2014-07-09,2721049061,625000.0,3,1.75,3160,76230,1.0,0,0,4,8,2160,1000,1978,0,98001,47.274,-122.287,1990,45789,Federal Way,True
2014-07-09,952003340,380000.0,2,1.0,780,3910,1.0,0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060,Seattle,False
2014-07-09,6979900360,635000.0,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972,Redmond,False
2014-07-09,1888120140,989000.0,5,4.5,4030,13474,2.0,0,0,3,11,4030,0,2000,0,98075,47.5812,-121.995,3860,12438,Issaquah,False
2014-07-09,8005100540,215000.0,4,1.5,1860,5040,1.5,0,0,5,8,1860,0,1920,0,98022,47.2077,-121.993,1680,5800,Enumclaw,False
2014-07-09,7852060490,356000.0,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000,0,98065,47.5303,-121.878,1590,3411,Snoqualmie,False
2014-07-09,9187200345,599000.0,7,2.5,2580,5750,1.0,0,0,4,7,1880,700,1901,0,98122,47.6025,-122.294,2280,5750,Seattle,True
2014-07-09,3343901183,340000.0,3,1.0,1600,7324,1.0,0,0,4,7,1600,0,1958,0,98056,47.5054,-122.19,1430,7249,Renton,False
2014-07-09,7702600160,507000.0,3,1.75,2140,40098,1.0,0,0,5,8,1490,650,1950,0,98058,47.4296,-122.111,2220,35371,Renton,True
2014-07-09,2320069014,495000.0,3,2.0,2660,192099,1.0,0,0,4,9,2660,0,1964,0,98022,47.2098,-122.016,2570,43561,Enumclaw,False
2014-07-09,9468200163,680000.0,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,1620,5050,Seattle,True
2014-07-09,1437500015,150000.0,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,98014,47.7112,-121.315,800,18297,Carnation,False
2014-07-09,9510310280,696000.0,4,3.5,3650,38546,2.0,0,0,3,9,2550,1100,1996,0,98045,47.4776,-121.73,2860,34284,North Bend,True
2014-07-09,2560803248,270000.0,4,2.5,1660,8063,1.0,0,0,4,7,1660,0,1978,0,98198,47.3761,-122.32,1060,8437,Seattle,False
2014-07-09,9264960850,412000.0,4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757,Federal Way,True
2014-07-09,6843000080,287000.0,5,1.5,1730,9230,1.0,0,0,3,7,1010,720,1962,0,98058,47.4646,-122.184,1730,9230,Renton,True
2014-07-09,1753500100,309000.0,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,1963,0,98198,47.3922,-122.321,2030,8671,Seattle,True
2014-07-09,3066410850,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,1989,0,98074,47.6295,-122.042,2720,10759,Redmond,False
2014-07-09,3131201105,580000.0,3,1.75,1850,5100,1.0,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100,Seattle,True
2014-07-09,9109000050,275000.0,3,1.0,1200,7800,1.0,0,0,4,7,1200,0,1954,0,98126,47.5196,-122.371,1230,7070,Seattle,False
2014-07-09,8016250080,245000.0,3,2.5,1610,7223,2.0,0,0,3,7,1610,0,1994,0,98030,47.3661,-122.173,1610,7162,Kent,False
2014-07-09,4027701326,470000.0,4,2.25,2380,17199,2.0,0,0,3,8,1530,850,1979,0,98028,47.7668,-122.27,2280,11529,Bothell,True
2014-07-09,3904990030,561000.0,4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,0,98029,47.5763,-122.0,2260,5392,Issaquah,False
2014-07-09,1370801020,1250000.0,4,2.5,2920,5500,1.0,0,3,3,10,2030,890,1957,0,98199,47.6406,-122.412,3790,5500,Seattle,True
2014-07-09,8682292090,737000.0,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,98053,47.7199,-122.025,1810,6077,Redmond,False
2014-07-09,9244900248,737500.0,3,1.75,2320,10900,2.0,0,0,3,7,2320,0,1935,1974,98115,47.6877,-122.283,1610,5800,Seattle,False
2014-07-09,6204200180,443000.0,3,2.25,1920,8223,2.0,0,0,4,7,1920,0,1989,0,98011,47.735,-122.201,1940,7274,Bothell,False
2014-07-09,2223059099,284000.0,3,1.5,1500,10018,1.0,0,0,4,7,1500,0,1957,0,98058,47.468,-122.163,1500,10937,Renton,False
2014-07-09,126039252,415000.0,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.358,1690,9800,Shoreline,False
2014-07-09,3802000020,154950.0,4,1.0,1600,10183,1.0,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,Auburn,False
2014-07-09,8024200683,440000.0,3,1.5,1270,1413,3.0,0,0,3,8,1270,0,2007,0,98115,47.6989,-122.317,1270,1413,Seattle,False
2014-07-09,3236500220,450000.0,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.6012,-122.141,1910,7668,Bellevue,False
2014-07-09,8821900155,335500.0,3,1.0,1370,6780,2.0,0,0,3,6,1370,0,1930,0,98125,47.7156,-122.291,1450,7214,Seattle,False
2014-07-09,2525049263,2680000.0,5,3.0,4290,20445,2.0,0,0,4,11,4290,0,1985,0,98039,47.6217,-122.239,3620,22325,Medina,False
2014-07-10,1389600080,277950.0,4,2.5,1889,6000,2.0,0,0,3,7,1889,0,2012,0,98001,47.2676,-122.256,1990,6350,Federal Way,False
2014-07-10,9264920250,290256.0,3,2.25,1720,7885,2.0,0,0,3,8,1720,0,1983,0,98023,47.3136,-122.344,2340,7885,Federal Way,False
2014-07-10,2533300025,740000.0,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,98119,47.6453,-122.371,1570,3672,Seattle,True
2014-07-10,1099750610,231500.0,3,2.25,1630,7900,1.0,0,0,4,7,1130,500,1973,0,98023,47.3076,-122.377,1630,8200,Federal Way,True
2014-07-10,1118001560,1910000.0,4,3.0,4460,6833,2.0,0,0,3,10,3140,1320,1955,2007,98112,47.6342,-122.289,3130,7450,Seattle,True
2014-07-10,1024000109,295000.0,2,1.0,740,4459,1.0,0,2,3,5,740,0,1915,0,98116,47.5704,-122.409,1490,4700,Seattle,False
2014-07-10,7986400180,675000.0,3,1.75,1920,4500,1.0,0,0,5,7,960,960,1924,0,98107,47.6645,-122.357,1190,4000,Seattle,True
2014-07-10,3904920390,545000.0,3,2.5,2060,7184,2.0,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788,Issaquah,False
2014-07-10,853600020,840000.0,4,3.5,3840,85728,2.0,0,0,3,11,3840,0,1998,0,98014,47.615,-121.954,2430,42643,Carnation,False
2014-07-10,2788400020,150000.0,3,1.0,1200,9527,1.0,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457,Tukwila,False
2014-07-10,5041300100,639000.0,4,2.0,1840,5419,1.0,0,0,4,7,920,920,1942,0,98199,47.6483,-122.404,1800,5419,Seattle,True
2014-07-10,3630080070,348000.0,3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,98029,47.5538,-121.997,1440,2040,Issaquah,False
2014-07-10,2310030500,263000.0,3,1.75,1580,9187,1.0,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.047,1620,6397,Maple Valley,True
2014-07-10,4123800270,250000.0,3,2.0,1440,5457,2.0,0,0,3,7,1440,0,1986,0,98038,47.3784,-122.046,1480,6286,Maple Valley,False
2014-07-10,9550202010,775000.0,6,2.75,2980,5000,1.5,0,0,3,7,2480,500,1916,0,98103,47.6684,-122.331,1470,5000,Seattle,True
2014-07-10,1122069006,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480,1996,0,98038,47.4133,-122.006,2200,72055,Maple Valley,True
2014-07-10,1232001480,445000.0,2,1.0,840,3840,1.0,0,0,4,7,840,0,1926,0,98117,47.684,-122.378,1310,3840,Seattle,False
2014-07-10,5017000470,1975000.0,6,4.5,4800,9097,2.0,0,0,3,10,3580,1220,2007,0,98112,47.6259,-122.291,2180,6037,Seattle,True
2014-07-10,892000025,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0,1942,0,98146,47.506,-122.335,980,6957,Seattle,False
2014-07-10,3876200100,439000.0,4,2.0,1560,7500,1.0,0,0,4,7,1560,0,1968,0,98034,47.7281,-122.181,1730,7500,Kirkland,False
2014-07-10,8944320420,355000.0,3,2.5,2110,4038,2.0,0,0,4,8,2110,0,1989,0,98042,47.3875,-122.153,2110,3727,Kent,False
2014-07-10,5416510140,360000.0,4,2.5,2380,5000,2.0,0,0,3,8,2380,0,2005,0,98038,47.3608,-122.036,2420,5000,Maple Valley,False
2014-07-10,3629970130,735000.0,3,2.5,2820,8159,2.0,0,0,3,9,2820,0,2004,0,98029,47.5527,-121.992,2910,5000,Issaquah,False
2014-07-10,1777600900,710000.0,4,2.5,2870,8995,1.0,0,0,5,8,1870,1000,1968,0,98006,47.5678,-122.128,2670,9672,Bellevue,True
2014-07-10,3834000805,350000.0,4,1.0,1170,8147,1.5,0,0,3,6,1170,0,1959,0,98125,47.7281,-122.289,1260,8147,Seattle,False
2014-07-10,1972202080,725000.0,2,1.75,1950,2719,1.0,0,0,5,7,1010,940,1919,0,98103,47.6513,-122.346,1360,1256,Seattle,True
2014-07-10,9279700013,1250000.0,3,3.0,3460,5353,2.0,0,0,3,10,2850,610,2007,0,98116,47.5858,-122.393,2460,6325,Seattle,True
2014-07-10,9476700035,400000.0,4,2.0,2680,13680,2.0,0,2,4,7,2350,330,1943,1965,98056,47.4887,-122.192,1430,11000,Renton,True
2014-07-10,6398000171,545000.0,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011,Vashon,True
2014-07-10,4232900250,525000.0,2,1.5,1340,3600,1.5,0,0,3,7,1340,0,1903,0,98119,47.6358,-122.364,1340,3600,Seattle,False
2014-07-10,6817750110,307000.0,4,2.5,1714,3080,2.0,0,0,3,8,1714,0,2009,0,98055,47.429,-122.188,1714,3250,Renton,False
2014-07-10,7575700015,800000.0,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000,Seattle,True
2014-07-10,8669160270,273500.0,3,2.5,1550,3402,2.0,0,0,3,7,1550,0,2009,0,98002,47.3523,-122.212,2095,3402,Auburn,False
2014-07-10,2632000080,242000.0,2,1.0,960,21850,1.0,0,0,3,6,960,0,1947,0,98032,47.4122,-122.267,1020,21850,Kent,False
2014-07-10,6745700150,749000.0,4,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000,Seattle,False
2014-07-10,9839300775,655000.0,4,2.25,2170,4080,2.0,0,0,3,7,1920,250,1980,0,98122,47.6124,-122.293,1890,4400,Seattle,True
2014-07-10,7856550240,860000.0,5,2.25,3480,9200,2.0,0,0,3,8,3480,0,1979,0,98006,47.5585,-122.153,3130,9200,Bellevue,False
2014-07-10,8651442810,152000.0,3,1.0,920,4875,1.0,0,0,4,7,920,0,1978,0,98042,47.3623,-122.09,1160,4875,Kent,False
2014-07-10,9188200505,275000.0,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868,Seattle,False
2014-07-10,3324069541,695000.0,4,3.5,3310,21050,2.0,0,0,5,9,2400,910,1992,0,98027,47.5197,-122.041,2260,23400,Issaquah,True
2014-07-10,1725079061,500000.0,3,1.75,1640,47044,1.0,0,0,3,7,1640,0,1989,0,98014,47.654,-121.94,2280,200811,Carnation,False
2014-07-10,7740500070,475000.0,3,2.0,1880,9659,1.0,0,0,3,8,1180,700,1951,0,98155,47.7497,-122.284,1780,9659,Shoreline,True
2014-07-10,6388930620,657000.0,4,2.5,2640,25038,2.0,0,0,4,8,2640,0,1995,0,98056,47.5277,-122.174,2630,16668,Renton,False
2014-07-10,123039424,303000.0,2,2.0,970,9750,1.0,0,0,5,6,970,0,1940,0,98146,47.5073,-122.372,1850,9000,Seattle,False
2014-07-10,4379400490,675000.0,4,2.5,2390,5249,2.0,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.026,2600,5342,Redmond,False
2014-07-10,524069037,505000.0,2,1.0,1240,57000,1.0,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545,Issaquah,False
2014-07-10,7635801032,410000.0,3,1.0,1470,6500,1.0,0,0,4,7,1470,0,1953,0,98166,47.473,-122.362,1470,9300,Seattle,False
2014-07-10,4058800500,416100.0,4,1.75,2320,5490,1.0,0,3,3,8,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200,Tukwila,True
2014-07-10,7454000605,279000.0,2,1.0,670,6300,1.0,0,0,5,6,670,0,1942,0,98126,47.5161,-122.374,760,6300,Seattle,False
2014-07-10,9476200580,250000.0,3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053,Renton,False
2014-07-10,2287000010,713400.0,3,2.25,1810,9845,1.0,0,0,4,8,1810,0,1959,1991,98040,47.5505,-122.221,1900,10083,Mercer Island,False
2014-07-10,6400700389,875000.0,5,3.0,2960,15152,2.0,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453,Kirkland,False
2014-07-10,1310440280,426500.0,4,2.5,2700,6515,2.0,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710,Renton,False
2014-07-10,5016003146,958000.0,4,3.5,1800,6400,2.0,0,2,3,8,1800,0,1984,2011,98112,47.625,-122.3,1700,4736,Seattle,False
2014-07-10,9424400105,525000.0,4,1.75,2280,5959,1.0,0,0,3,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,5911,Seattle,True
2014-07-10,9831200221,670000.0,3,2.5,1420,1438,2.0,0,0,3,9,1280,140,2003,0,98102,47.6265,-122.323,1490,1439,Seattle,True
2014-07-10,7852010290,720000.0,4,2.5,3340,8930,2.0,0,2,3,10,3340,0,1999,0,98065,47.535,-121.867,3160,7865,Snoqualmie,False
2014-07-10,3630070280,418000.0,2,2.5,1500,3608,2.0,0,0,3,8,1500,0,2005,0,98029,47.5472,-121.994,2080,2686,Issaquah,False
